OverallWidth Property,1,,,The length of the wire sheet (including overhangs) in the minor direction.
BENT_FABRIC_PARAM_BEND_DIRECTION enumeration member,1,,,
OST_StructConnectionHiddenLines enumeration member,1,,,
Reset Method,1,,,Bring the iterator back to the start of the array.
DimensionSegment Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
InSessionPrintSetting Methods,1,,,Determines whether the specified Object is equal to the current Object.
Create Method,1,,,Creates a FabricArea based on a host boundary.
RevitAPISingleEventArgs Class,1,,,The class is used as a base class for arguments of any single-event.
ReadOnly Property,1,,,Indicates whether a property set library is read-only or not. Read-only libraries cannot be renamed; or added to.
SetSystemType Method,1,,,Updates the associated system type for the duct.
FasciaTypeSetIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
SetEndPointParameter Method,1,,,Set segment's start point or end point parameter.
WallId Property,1,,,Returns the host wall Id.
Mechanical enumeration member,1,,,
Reset Method,1,,,Bring the iterator back to the start of the set.
CurvesOtherThanLine enumeration member,1,,,
ExportLinetypeKey Methods,1,,,Determines whether the specified Object is equal to the current Object.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
Lookup Method,1,,,Finds the shared parameter element that corresponds to the given Guid.
ImageBackgroundSettings Methods,1,,,Determines whether the specified Object is equal to the current Object.
PassesFilter Method,1,,,Applies the filter to a given element.
RebarSpacingTooSmall Property,1,,,Bar Spacing is too small.
GetPredefinedSetupNames Method,1,,,Returns a list of names of predefined setups of export options.
AreaTagTypeSet Constructor,1,,,Initializes a new instance of the AreaTagTypeSet class
SetAlignmentMethod Method,1,,,Sets the alignment method for a given selector.
ChangePointElevation Method,1,,,Changes the elevation value for a point.
SetName Method,1,,,Sets the name for the DirectShape element.
ShiftNumbers Method,1,,,Shifts all numbers in the sequence so the starting number has the given value.
OST_MassSkylights enumeration member,1,,,
Elevation Property,1,,,Retrieves or changes the Elevation of the BeamSystem.
UST_DA_N_PER_M_SUP_2 enumeration member,1,,,
StairsRunType Class,1,,,A stairs run type object that is used in the generation of stairs run.
GetFabricRoundingManager Method,1,,,Returns an object for managing reinforcement rounding override settings used by FabricSheetType and FabricSheet elements.
CantileverHeight Property,1,,,Flange cantilever thickness.
IsValidHostForNewRailing Method,1,,,Checks whether new railing can be created and placed on the specified host.
AssetPropertyInt64 Members,1,,,Determines whether the specified Object is equal to the current Object.
FileExportingEventArgs Members,1,,,When the event is cancellable; may call the Cancel() method to cancel it.
ValidateCurveElementIdArrayForFaceRegions Method,1,,,Validates that the input CurveElements can define FaceRegions. The CurveElements must be CurveByPoints. Each curve must be entirely hosted by a single Face or hosts related to a common Face (for example; Edges of a common Face; other CurveElements hosted by a common Face). To be added to the FaceRegion definition; a CurveElement must have the SketchOnSurface attribute set.
GetPressLossCalculationServerInfo Method,1,,,Get the MEPServerInfo of the current pipe pressure loss calculation server.
POINT_ADAPTIVE_CONSTRAINED enumeration member,1,,,
ContainsValidArcRadiiForStyleAndBarType Method,1,,,Checks that all arcs in the chain of curves have radii that are not less than minimum bend radius for bar type and style
StairsComponentConnectionEndType Enumeration,1,,,The end type identifying the connection type among stairs runs and landings.
BasePoint Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
OpenAllWorksets enumeration member,1,,,
Export Method (IList(ElementId)),1,,,Exports a collection of 3-D views
BuiltInFailures.CreationFailures Class,1,,,Failures about CreationFailures.
CENTER_MARK_SIZE enumeration member,1,,,
StructuralConnectionNotEnoughRefs Property,1,,,Structural Connection Handler cannot connect fewer than two elements.
FamilyInstanceFilter Members,1,,,Constructs a new instance of a filter to match family instances of the given family symbol.
HVACThermalConductivity enumeration member,1,,,
PG_SUPPORT enumeration member,1,,,
OST_PipeSegments enumeration member,1,,,
BoundaryCurves Property,1,,,The geometry information for non-rectangular openings in project documents; or for all openings in family documents.
Outline Constructor (Outline),1,,,Constructs a new copy of the input Outline object.
SpotCoordinateTypes enumeration member,1,,,
BuiltInFailures.CurtainWallFailures Class,1,,,Failures about CurtainWall.
RBS_DUCT_FITTING_LOSS_METHOD_PARAM enumeration member,1,,,
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
CurveOverconstrained Property,1,,,Segment is overconstrained. It has at least one parameterized dimension that conflicts with another dimension.
EndTreatmentType enumeration member,1,,,
ExportCategory Property,1,,,Value is a category indicating which discipline model will be used for GreenBuildingXML export.
DoubleParameterValue Class,1,,,A class that holds a Double value of a parameter element.
BoundingBoxIntersectsFilter Methods,1,,,Determines whether the specified Object is equal to the current Object.
FluidType Class,1,,,Has been extended to provide read and write access to a collection of FluidTemperature objects which represent the fluid's properties at various temperatures.
DWGExportOptions Members,1,,,Constructs a new instance of DWGExportOptions with default values of all properties.
MassGBXMLExportOptions Members,1,,,Constructs a new instance of the options used to export a mass model to gbXML.
EnterValueOrFormula Property,1,,,Enter a value or a formula starting with '='.
ExternalResourceReference Constructor,1,,,Creates a new ExternalResourceReference from the given ExternalResourceReference.
RevitLinkType Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
FailureHandlingOptions Members,1,,,Releases all resources used by the FailureHandlingOptions
ElectricalConnector enumeration member,1,,,
RemoveAllTriggers Method,1,,,Removes all triggers associated with Updater with specified UpdaterId. Does not unregister updater.
BasisY Property,1,,,The second basis vector of the frame.
RebarSystemSpanSymbol Properties,1,,,The id of the assembly instance to which the element belongs.
MODEL_ARRAY_GROUP_ELEMENT_INST enumeration member,1,,,
ModelLine enumeration member,1,,,
UST_CFM_PER_SF enumeration member,1,,,
AdaptiveComponentInstanceUtils Members,1,,,Creates a FamilyInstance of Adaptive Component Family.
OST_RoofsSurfacePattern enumeration member,1,,,
GetAnalyticalSpace Method,1,,,Gets the primary analytical space this surface is associated with.
DIVISION_PATTERN enumeration member,1,,,
BuiltInFailures.SlabShapeFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
Insert Method,1,,,Insert the specified face into the array.
BadViewForAttachedGroupWarn Property,1,,,Attached groups can only be created for view specific elements belonging to non-3d model views.
SymbolicCurveArray Methods,1,,,Add the model curve to the end of the array.
HermiteSurface Properties,1,,,Specifies whether the .NET object represents a valid Revit entity.
SlabShapeVertexType Enumeration,1,,,An enumerated type listing all Vertex types of Slab Shape Edit.
IsEmpty Property,1,,,Test to see if the array is empty.
GetAssemblyCodeTable Method,1,,,Returns the AssemblyCodeTable for the specified document.
LOAD_AREA_FORCE_FZ1 enumeration member,1,,,
Dispose Method,1,,,Releases all resources used by the KeyBasedTreeEntry
TotalPressureLoss Property,1,,,The total pressure loss of the section.
RBS_DUCT_SIZE_FORMATTED_PARAM enumeration member,1,,,
CannotCutGeometry Property,1,,,Elements do not intersect.
StructuralAssetClass Property,1,,,The type of material that this structural asset describes (e.g. wood; concrete; metal.)
CannotPasteInViewError Property,1,,,Can't paste current clipboard contents in [View Type] View. Switch to appropriate view to paste.
SLANTED_COLUMN_BASE_CUT_STYLE enumeration member,1,,,
SURFACE_AREA enumeration member,1,,,
Ellipse Members,1,,,Returns a copy of this curve.
LOAD_CASE_NAME enumeration member,1,,,
CreateGeometryInstance Method,1,,,Create a copy of a definition shape that was created earlier. Use DirectShapeLibrary class to store definitions prior to using them here. How the definitions are stored will determine whether an instance or a copy of the shape will be created. See DirectShapeLibrary for more details. Use the output of this function as input to CreateElement to make the created shape persistent.
MasterUnits Property,1,,,The master units. Default value of masterUnits is true.
DuctType enumeration member,1,,,
BuiltInFailures.StairRampFailures Properties,1,,,The actual riser height for one or more stairs violates the maximum set in the type.
STRUCTURAL_BEAM_START_ATTACHMENT_DISTANCE enumeration member,1,,,
InvalidCropAreaSketch Property,1,,,Crop area sketch can either be empty or include one closed; not self-intersecting loop.
AsString Method,1,,,Provides access to the string contents of the given family parameter.
BASEPOINT_EASTWEST_PARAM enumeration member,1,,,
SLOPE_END_HEIGHT enumeration member,1,,,
GetAlignmentMethod Method,1,,,Gets the alignment method for a given selector.
SetCommonCoverType Method,1,,,Associate a single CoverType with all exposed faces of the host element.
IsLateAddinLoading Property,1,,,Indicates whether this add-in is loaded on the fly or not. If it is loaded when is Revit starting up; itis false; otherwise it should be true.
GetStructuralSettings Method,1,,,Obtains the StructuralSettings object for the specified project document.
WorksetPreview Properties,1,,,Id of the workset.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
WireTypeSet Class,1,,,A set that contains wire types.
RASTER_SYMBOL_HEIGHT enumeration member,1,,,
Create Method,1,,,Creates a new BuildingPad element and adds it to the document.
LipLength Property,1,,,Lip segment length.
Crosses enumeration member,1,,,
GetCuttingVoidInstances Method,1,,,Return ids of the instances with unattached voids cutting the element.
GetMaterialVolume Method,1,,,Gets the volume of the material with the given id.
DocumentSavedEventArgs Class,1,,,The event arguments used by the DocumentSaved event.
REBAR_SYSTEM_SPACING_BOTTOM_DIR_2 enumeration member,1,,,
DeleteConstruction Method,1,,,Remove an existing construction from Space constructions.
ElectricalSystemSetIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
CancellationListener Properties,1,,,Specifies whether the .NET object represents a valid Revit entity.
SlidingDoor enumeration member,1,,,
SetGraphicOverrides Method (CheckoutStatus; WorksharingDisplayGraphicSettings),1,,,Sets the graphic overrides assigned to elements with a particular ownership status.
FilterNumericEquals Constructor,1,,,Constructs an instance of FilterNumericEquals.
kCentralHeatingHotAir enumeration member,1,,,
UndergroundWall enumeration member,1,,,
DocumentWorksharingEnabledEventArgs Methods,1,,,Determines whether the specified Object is equal to the current Object.
FailureMessageKey Constructor,1,,,Constructs a new FailureMessageKey with default settings.
PathName Property,1,,,Path of the document to be opened.
LineLoadTypeSet Constructor,1,,,Initializes a new instance of the LineLoadTypeSet class
BendDiameterTooSmall Property,1,,,Rebar Bend Diameter is too small.
CutColorNumber Property,1,,,The cut color number stored in value.
IMemberForcesServer Members,1,,,Implement this method to return a description of the server.
Transition enumeration member,1,,,
ANALYTICAL_MODEL_FLOOR_ALIGNMENT_METHOD enumeration member,1,,,
VertexIndexPair Members,1,,,Initializes a new instance of the VertexIndexPair class
PROFILE2_OFFSET_X enumeration member,1,,,
Out enumeration member,1,,,
CONTINUOUSRAIL_END_EXTENSION_LENGTH_PARAM enumeration member,1,,,
Create Method,1,,,Creates a new AppearancAssetElement.
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
ExportLineweightInfo Constructor,1,,,Constructs a new default ExportLineweightInfo.
OST_ReferencePoints_Points enumeration member,1,,,
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
AlternateUnits Property,1,,,The alternate units display mode for this DimensionType.
ForwardIterator Method,1,,,Retrieve a forward moving iterator to the set.
SaveChanges enumeration member,1,,,
ExternalDefinitonCreationOptions Class,1,,,An option class used for creating a new shared parameter definition; including options such as name; type; visibility; Guid description and modifiable flag.
ProfileId Property,1,,,The id of the profile of the rail
FabricationPartType Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
GetSpecificFittingAngleStatus Method,1,,,Gets the status of given specific fitting angle.
ShowElements Method (Element),1,,,Shows the element by zoom to fit.
NewTextNote Method (View; XYZ; XYZ; XYZ; Double; TextAlignFlags; TextNoteLeaderTypes; TextNoteLeaderStyles; XYZ; XYZ; String),1,,,Creates a new text note with a single leader.
LegendPosition Property,1,,,Stores current position of analysis results legend element in view
GetParameters Method,1,,,Return the Ids of the shared parameters in the Definition.
DUT_KIPS_PER_SQUARE_INCH enumeration member,1,,,
Dispose Method,1,,,Releases all resources used by the FormattedText
ReplaceParameter Method (FamilyParameter; ExternalDefinition; BuiltInParameterGroup; Boolean),1,,,Replace a family parameter with a shared parameter.
AttachToHanger Method,1,,,Attaches the hanger rod to another bearer hanger.
FamilyElementVisibility Constructor,1,,,Initializes a new instance of the FamilyElementVisibility class
NonManifoldEdge enumeration member,1,,,
AddDefinition Method,1,,,Add a definition to be reused by instances. A definition is a single geometry object.
StickElementExtension Enumeration,1,,,Presets for given Analytical Extension.
CompoundStructureError Enumeration,1,,,When CompoundStructure::isValid() returns false; it uses these values to indicate precise nature of defect.
RBS_ELEC_WIRE_SHARE_GROUND enumeration member,1,,,
OST_PlumbingFixturesHiddenLines enumeration member,1,,,
Create Method,1,,,Creates a new SelectionFilterElement in the given document.
AreaTag Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
ScheduleSheetInstance Properties,1,,,The id of the assembly instance to which the element belongs.
Move enumeration member,1,,,
RebarShapeSegment Methods,1,,,Determines whether the specified Object is equal to the current Object.
LongDescription Property,1,,,Long description of the command tooltip
PipeFittingAndAccessoryData Methods,1,,,Determines whether the specified Object is equal to the current Object.
FamilySizeTable Methods,1,,,Gets the table cell value as a string.
RBS_HVACLOAD_DOOR_AREA_PARAM enumeration member,1,,,
OST_RebarShape enumeration member,1,,,
NoColumnsJoinedToGridLines Property,1,,,No columns are joined to grid lines; or view parameters exclude all columns.
FABRICATION_PART_ALIAS enumeration member,1,,,
DeleteProfile Method,1,,,Delete a profile of the form.
Reset Method,1,,,Bring the iterator back to the start of the set.
ROOM_DESIGN_LIGHTING_LOAD_PARAM enumeration member,1,,,
ViewSet Class,1,,,A set that contains views.
IsEntriesBuilt Method,1,,,Verifies that the KeyBasedTreeEntries object owned by a KeyBasedTreeEntriesLoadContent object is built.
FamilyVertical enumeration member,1,,,
MEPBuildingConstructionSet Methods,1,,,Removes every MEPBuildingConstruction from the set; rendering it empty.
AreOptionsValidForTransientDirectShape Method,1,,,Validates that the given DirectShapeOptions are allowed if this DirectShape is transient.
DimensionTypeSet Class,1,,,A set that contains dimension types.
Create Method (Document; ExternalResourceReference; RevitLinkOptions),1,,,Creates a new Revit link type from an external resource reference and loads the linked document.
ExecuteElementCheck Method,1,,,Invoked by performance advisor for each element to be checked.
IOException Methods,1,,,Determines whether the specified Object is equal to the current Object.
SlabShapeEditFailedError Property,1,,,Slab Shape Edit failed. [Description]
RBS_HVACLOAD_WINDOW_COOLING_LOAD_PARAM enumeration member,1,,,
ConnectPipePlaceholdersAtTee Method,1,,,Connects two placeholders that looks like Tee connection.
Viscosity Property,1,,,The dynamic viscosity value
Create Method,1,,,Creates a new parameter definition.
BorderTile Property,1,,,Determines the handling of tiles that overlap the surface'sboundary.
Plenum Property,1,,,Reports whether this zone is Plenum or not.
RebarShapeMatchesCurvesAndHooks Method,1,,,Checks if rebarShape matches curves and hooks. If the RebarShapeDefinesHooks flag in ReinforcementSettings has been set to false; then this method will only check the curves argument; and will ignore the hook information.
GetCoordinatePlaneReferenceXY Method,1,,,A reference for the XY plane of the coordinatesystem.
ForwardIterator Method,1,,,Retrieve a forward moving iterator to the set.
IConnector Interface,1,,,An interface which provides access to connector in Autodesk Revit MEP document.
FBX_LIGHT_LOSS_FACTOR_METHOD enumeration member,1,,,
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
VelocityPressure Property,1,,,The velocity pressure of the connector.
LoadKeynoteEntriesFromFile Method,1,,,Loads the contents of a keynote text file into the provided KeyBasedTreeEntriesLoadContent.
Size Property,1,,,Returns the number of forms that are in the array.
RebarShapeConstraintProjectedSegmentLength Methods,1,,,Determines whether the specified Object is equal to the current Object.
GuideGrid enumeration member,1,,,
PrintParameters Class,1,,,An object that contains settings used for printing the document.
RAMP_ATTR_THICKNESS enumeration member,1,,,
ELEM_ARRAY_ALWAYS_VERTICAL enumeration member,1,,,
OST_CalloutBoundary enumeration member,1,,,
ComboBoxCurrentChangedEventArgs Properties,1,,,The current UIApplication.
BooleanOperationsType Enumeration,1,,,An enumerated type listing boolean types that are supported for boolean operation.
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
GetAnalyticalOpenings Method,1,,,The collection of analytical openings.
RBS_ENERGY_ANALYSIS_SURFACE_ORIGIN_X enumeration member,1,,,
DIM_LEADER_SHOULDER_LENGTH enumeration member,1,,,
IDataConversionMonitor Members,1,,,Reports requested verbosity level
IsEqual Method,1,,,Compares two colored surface settings objects.
OST_gbXML_OpeningAir enumeration member,1,,,
PassesFilter Method,1,,,Applies the filter to a given element.
GetEnumerator Method,1,,,Retrieve a forward moving iterator to the array.
Python enumeration member,1,,,
KeynoteTable enumeration member,1,,,
ProhibitModificationOfIssuedRevisionCloud Property,1,,,Issued Revision Clouds can't be modified.
StructuralSectionZProfile Properties,1,,,Bottom Flange segment length.
GetObjectData Method,1,,,Retrieves data needed to serialize the target object.
STAIRS_LANDING_THICKNESS enumeration member,1,,,
SketchPlane Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
CannotCutInstanceOutWarn Property,1,,,Can't cut instance of [Symbol] out of Wall.
RBS_ELEC_MAX_POLE_BREAKERS enumeration member,1,,,
MoveNext Method,1,,,Move the iterator one item forward.
TRUSS_FAMILY_TOP_CHORD_ANGLE_PARAM enumeration member,1,,,
Flat_Tap enumeration member,1,,,
OST_ViewportLabel enumeration member,1,,,
GetCellUnitType Method,1,,,Gets the unit type of a cell; if applicable.
LinePatternElement Class,1,,,An element that represents a line pattern.
GetFontTableIterator Method,1,,,Returns a FontTableIterator that iterates through the collection.
TopExtension Property,1,,,The top extension option.
SetVisibility Method,1,,,Sets the visibility for the model text in a family document.
SizeSuffix Property,1,,,The cable tray size suffix string.
OST_Lines enumeration member,1,,,
WireConduitTypeSet Properties,1,,,Test to see if the set is empty.
RoutingPreferenceRuleGroupType Enumeration,1,,,Add more rule group type here.
Walkthrough enumeration member,1,,,
GenericFatalError Property,1,,,A fatal error has occurred. The application will be terminated. You will be given the opportunity to save recovery files for all of your changed projects.\tWould you like to save a recovery file for [Project Name]?
Name Property,1,,,The view sheet set name.
Options Class,1,,,User preferences for parsing of geometry.
GetCoupledReinforcementData Method,1,,,gets the reinforcement data. If coupler stays on one bar the list will have size = 1. If coupler connects two bars the size will be 2.
KeyBasedTreeEntriesIterator Members,1,,,Releases all resources used by the KeyBasedTreeEntriesIterator
GetBounds Method,1,,,Returns information about the boundaries of the repeating reference array.
CannotAssignSecondaryDistSysToCircuit Property,1,,,Cannot assign or add [Element] to Circuit. There is no assigned secondary distribution system for [Element].
IsFBXExportAvailable Method,1,,,Checks whether the FBX Export functionality is available in the installed Revit.
UniqueId Property,1,,,UniqueId of the workset.
WireMaterialTypeSetIterator Class,1,,,An iterator to a wire material type set.
SetDesiredReferenceData Method,1,,,Sets the ExternalFileReference information which Revit should use the next time it opens the document which this TransmissionData belongs to.
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
Document Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
ProgressStage Enumeration,1,,,The associated action of a ProgressChanged event
SetOffsetForIntersectingReference Method,1,,,Sets offset for the intersecting reference.
SizingFailed Property,1,,,Sizing failed.
GetPoints Method,1,,,Get the sequence of points interpolated by this curve.
CircularLoopInPipeSizing Property,1,,,Circular loop detected during pipe sizing. The loop may be avoided by modifying segment settings in the pipe routing preference.
Side0 enumeration member,1,,,
MirrorElement Method,1,,,Creates a mirrored copy of an element about a given plane.
WireSet Properties,1,,,Test to see if the set is empty.
SetExportLineweightTable Method,1,,,Sets the line weight table to use during export.
PhaseArray Properties,1,,,Test to see if the array is empty.
IsEmpty Property,1,,,Test to see if the map is empty.
WallRoomSeparationOverlap Property,1,,,A wall and a room separation line overlap. One of them may be ignored when Revit finds room boundaries. Shorten or delete the room separation line to remove the overlap.
ServerSupportsKeynotes Method,1,,,Checks that the server referenced by the given ExternalResourceReference supports KeynoteTable data.
FlexPipeType Properties,1,,,The id of the assembly instance to which the element belongs.
REBAR_SYSTEM_SPACING_TOP_DIR_2_GENERIC enumeration member,1,,,
IUpdater Interface,1,,,The interface used to create an updater capable of reacting to changes in the Revit model.
RBS_INSULATION_THICKNESS enumeration member,1,,,
ParkingGarage enumeration member,1,,,
NominalDiameter Property,1,,,Nominal diameter
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
UT_HVAC_DuctSize enumeration member,1,,,
TRUSS_FAMILY_BOTTOM_CHORD_END_RELEASE_TYPE enumeration member,1,,,
Create Method,1,,,Creates a new EndTreatmentType in a document.
FormatUtils Class,1,,,A utility class for formatting numbers with units.
AssemblyDeleteTypeWarn Property,1,,,Edits to these assemblies changed the naming category and name of these assemblies.
CONTINUOUS_FOOTING_DEFAULT_END_EXTENSION_LENGTH enumeration member,1,,,
CloseAllWorksets enumeration member,1,,,
SummaryShowsOnlyConnectedLoads Property,1,,,Show only the connected load classifications in the summary section
RelinquishedItems Members,1,,,Releases all resources used by the RelinquishedItems
ReferencesOutsideGroupAreNotAllowed Property,1,,,The elements you have selected for grouping contain dimensions or tags whose references are not all included in the selection being grouped and are not all included in a common model group. As a result; some of the selected elements have not been included in the new group.
PolylineNode Methods,1,,,Determines whether the specified Object is equal to the current Object.
ColorWithTransparency Constructor,1,,,color
CannotSolveRebarShapeUsingDataFromDimension Property,1,,,Cannot solve rebar shape using data from dimension.
Museum enumeration member,1,,,
Currency enumeration member,1,,,
MainPosition enumeration member,1,,,
PresetInitialColor Members,1,,,Creates an initial color preset object with the given preset value.
OST_SpecialityEquipmentTags enumeration member,1,,,
GetCenterlineCurves Method,1,,,A chain of curves representing the centerline of the rebar.
IsEqual Method,1,,,Check if two fill grids are equal.
END_Y_OFFSET_VALUE enumeration member,1,,,
ALL_MODEL_TYPE_COMMENTS enumeration member,1,,,
IsValidProjectionType Method,1,,,Indicates if a given Analytical Projection Type is valid for the given Analytical Element Selector and Analytical Direction.
SubTransaction Properties,1,,,Specifies whether the .NET object represents a valid Revit entity.
PointLoadTypeSet Constructor,1,,,Initializes a new instance of the PointLoadTypeSet class
NewRoom Method (Phase),1,,,Creates a new unplaced room and with an assigned phase.
NotApplicable enumeration member,1,,,
ConvertSymbolicToModelCurves Method,1,,,Converts a group of SymbolicCurves to equivalent ModelCurves.
UpdaterInfo Properties,1,,,Additional information about the updater.
TRUSS_ELEMENT_CLASS_PARAM enumeration member,1,,,
kAudienceOrSeatingAreaGymnasium enumeration member,1,,,
ShowFooterTitle Property,1,,,Indicates if the footer row should display a title.
IsStructuralAnalysisEnabled Property,1,,,Checks whether or not the structural analysis is enabled; and enable or disable it.
BuiltInFailures.FabricAreaFailures Class,1,,,Failures related to fabric area elements.
MEPSystem Properties,1,,,The id of the assembly instance to which the element belongs.
PanelType Properties,1,,,The id of the assembly instance to which the element belongs.
DuctPressureDropData Properties,1,,,The category id of duct curves. It will be OST_DuctCurves; OST_FlexDuctCurves; or OST_PlaceHolderDucts.
Coreshaft enumeration member,1,,,
ExportDWGSettings Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
HermiteFace Members,1,,,Returns the vectors describing the face at the specified point.
SpatialElementGeometryCalculator Constructor (Document),1,,,Constructs a new calculator with default options for the geometry of spatial elements.
HasStructuralDeck Property,1,,,Checks if the compound structure has a structural deck.
GetEndReference Method,1,,,Returns a reference to the end of a framing element according to the setback settings.
OST_MEPSpaceInteriorFillVisibility enumeration member,1,,,
AreaVolumeSettings Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
Points Property,1,,,Interpolation points of the surface.
PROPERTY_SET_DESCRIPTION enumeration member,1,,,
BEAM_SYSTEM_TAG_PARAM_RIGHT enumeration member,1,,,
PercentageBy Property,1,,,The ID of the grouped schedule field used to calculate percentage totals.
CannotCopyMullions Property,1,,,Mullions and panels cannot be copied without copying the entire curtain wall.
ZONE_NAME enumeration member,1,,,
STAIRSTYPE_INTERMEDIATE_SUPPORT_TYPE enumeration member,1,,,
BasisU Property,1,,,The basis of the U axis.
PROFILE_ANGLE enumeration member,1,,,
UserWorkset enumeration member,1,,,
IsValidAnalyticalFixityState Method,1,,,Returns whether the input fixity state is valid for Analytical Link Type parameters.
Conduit enumeration member,1,,,
STRUCTURAL_FOUNDATION_WIDTH enumeration member,1,,,
AreReferencesValidForLinearDimension Method,1,,,If the DimensionStyleType is Linear; validates that the references are valid for an aligned multi-reference annotation.
ViewDisplayBackground Class,1,,,Set of values that control how background is drawn in a view. Background can only be set for a 3d view or for a section or elevation view.
Clear Method,1,,,Removes every wire size from the set; rendering it empty.
GetWorksharingOptions Method,1,,,Gets Worksharing options for SaveAs.
StructuralFloor enumeration member,1,,,
CreateAnalysisDisplayStyle Method,1,,,Factory method - creates analysis display style object of type Colored Surface for the given document.
D65 enumeration member,1,,,
Up enumeration member,1,,,
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
AddInsulationType Method,1,,,Add a new kind of insulation type into this temperature rating type.
RebarManyLoops Property,1,,,Rebar Sketch contains more than one loop. Can't create Rebar.
Insert Method,1,,,
SLAB_EDGE_PROFILE_PARAM enumeration member,1,,,
OppositeCutExists enumeration member,1,,,
Create Method (Document; AnalyticalModelStick; XYZ; XYZ; LineLoadType),1,,,Creates a new hosted line load within the project.
GetExportLineweightTable Method,1,,,Gets a copy of the line weight table.
OST_ElevationMarks enumeration member,1,,,
TEF_ALIGN_CENTER enumeration member,1,,,
BRepBuilderSurfaceGeometry Members,1,,,Construct BRepBuilderSurfaceGeometry based on a permitted Revit Surface; including Plane and CylSurf.
CannotCreateGeometryForPipe Property,1,,,Cannot create geometry for flex pipe. The flex pipe is intersecting itself or the start and end are too close together.
DetailCurveArrayIterator Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
REFERENCE_VIEWER_TARGET_VIEW enumeration member,1,,,
PG_GEOMETRY enumeration member,1,,,
OST_HVAC_Zones_Reference enumeration member,1,,,
PeriodicCurveBadParams Property,1,,,End positions are invalid.
NumberingSchemaTypes Class,1,,,Provides a container of all Revit built-in NumberingSchemaType instances.
GetEdgeReference1 Method,1,,,Get a copy of the first edge or curve reference.
UT_WireSize enumeration member,1,,,
STRUCTURAL_BEAM_END0_ELEVATION enumeration member,1,,,
FamilyInstanceCreationData Constructor (XYZ; FamilySymbol; StructuralType),1,,,Initializes a new instance of the FamilyInstanceCreationData class
SpaceTagTypeSet Members,1,,,Initializes a new instance of the SpaceTagTypeSet class
NoValidSolutionAtSelectedPoint Property,1,,,No valid auto-route solution at selected point.
Title Property,1,,,The view title. This consists of the view name plus other modifiers; such as the view type; sheet number; area scheme; and/or assembly type; depending on the specifics of the view.
TessellatedFace Methods,1,,,Determines whether the specified Object is equal to the current Object.
AnalysisDisplayStyle Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
DUMisbehavingUpdater Property,1,,,Third party updater '[Name]' has experienced a problem and its action had to be canceled.
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
ConcatenateChangeTypes Method,1,,,Creates a ChangeType that is a union of the two input ChangeTypes
HighMassConstructionTypicalColdClimateInsulation enumeration member,1,,,
HostElementId Property,1,,,The id of the element in the host; or invalidElementId if there is a link.
IsMassFamilyInstance Method,1,,,Checks if the ElementId is a mass family instance.
TooFewOriginalVertices enumeration member,1,,,
WallType Property,1,,,Retrieves or changes the type of the wall.
DockablePane Constructor (DockablePaneId),1,,,Gets the pane with identifier %id%.
kLaundryWashingHospitalOrHealthcare enumeration member,1,,,
ARCH_D enumeration member,1,,,
MaskingRegion enumeration member,1,,,
AllRefs Property,1,,,All references of the connector.
AttachmentType Property,1,,,The attachment/overlay status of this link.
CannotPlaceBoundaryConditionsWarn Property,1,,,Can't find a host for Boundary Conditions
DuctFittingAndAccessoryPressureDropData Properties,1,,,The calculation type; a bitmask of FittingAndAccessoryCalculationType.
CurtainSystem Class,1,,,Provides access to the CurtainSystem object in Autodesk Revit.
StructuralType Enumeration,1,,,Represents the structural type of a family instance.
OST_TitleBlocks enumeration member,1,,,
Tap Property,1,,,The default tap fitting of the MEP curve type.
ViewRange enumeration member,1,,,
